order_item_id,order_id,product_id,quantity,unit_price
OI0003318,ORD001450,PROD00160,1,601.22
OI0003319,ORD001451,PROD00193,4,553.86
OI0003320,ORD001451,PROD00147,3,504.99
OI0003321,ORD001452,PROD00192,1,396.18
OI0003322,ORD001452,PROD00093,4,337.65
OI0003323,ORD001453,PROD00037,5,305.92
OI0003324,ORD001453,PROD00084,3,575.76
OI0003325,ORD001454,PROD00006,3,51.17
OI0003326,ORD001455,PROD00119,5,936.38
OI0003327,ORD001456,PROD00138,3,868.7
OI0003328,ORD001456,PROD00194,1,833.29
OI0003329,ORD001457,PROD00083,5,208.89
OI0003330,ORD001457,PROD00062,5,365.58
OI0003331,ORD001458,PROD00002,1,680.84
OI0003332,ORD001459,PROD00167,1,337.16
OI0003333,ORD001460,PROD00161,1,673.05
OI0003334,ORD001460,PROD00145,2,75.68
OI0003335,ORD001460,PROD00160,3,601.22
OI0003336,ORD001461,PROD00014,3,606.8
OI0003337,ORD001462,PROD00015,1,163.87
OI0003338,ORD001462,PROD00168,1,301.92
OI0003339,ORD001462,PROD00117,3,224.25
OI0003340,ORD001463,PROD00176,1,746.46
OI0003341,ORD001464,PROD00013,1,1000.09
OI0003342,ORD001464,PROD00140,3,586.18
OI0003343,ORD001465,PROD00124,5,425.98
OI0003344,ORD001465,PROD00001,2,62.49
OI0003345,ORD001465,PROD00007,5,399.83
OI0003346,ORD001465,PROD00084,4,575.76
OI0003347,ORD001466,PROD00048,2,175.58
OI0003348,ORD001467,PROD00082,1,213.35
OI0003349,ORD001467,PROD00085,4,335.7
OI0003350,ORD001467,PROD00113,4,135.11
OI0003351,ORD001467,PROD00199,3,86.25
OI0003352,ORD001467,PROD00160,1,601.22
OI0003353,ORD001468,PROD00023,3,87.21
OI0003354,ORD001468,PROD00075,1,171.72
OI0003355,ORD001468,PROD00001,1,62.49
OI0003356,ORD001468,PROD00189,1,167.34
OI0003357,ORD001469,PROD00055,2,16.19
OI0003358,ORD001469,PROD00180,4,742.5
OI0003359,ORD001470,PROD00150,2,540.84
OI0003360,ORD001470,PROD00157,5,195.18
OI0003361,ORD001471,PROD00046,5,232.16
OI0003362,ORD001471,PROD00014,2,606.8
OI0003363,ORD001471,PROD00012,2,1108.03
OI0003364,ORD001471,PROD00032,2,945.42
OI0003365,ORD001472,PROD00023,3,87.21
OI0003366,ORD001472,PROD00018,4,926.99
OI0003367,ORD001473,PROD00049,2,115.76
OI0003368,ORD001473,PROD00090,2,785.42
OI0003369,ORD001474,PROD00190,5,474.91
OI0003370,ORD001475,PROD00108,1,81.59
OI0003371,ORD001475,PROD00194,3,833.29
OI0003372,ORD001475,PROD00076,2,10.66
OI0003373,ORD001475,PROD00028,5,807.89
OI0003374,ORD001475,PROD00123,2,449.69
OI0003375,ORD001476,PROD00012,1,1108.03
OI0003376,ORD001477,PROD00054,2,409.72
OI0003377,ORD001478,PROD00195,5,276.8
OI0003378,ORD001478,PROD00197,1,720.46
OI0003379,ORD001478,PROD00183,4,190.35
OI0003380,ORD001479,PROD99999,2,391.32
OI0003381,ORD001480,PROD00112,4,624.27
OI0003382,ORD001480,PROD00120,4,779.32
OI0003383,ORD001480,PROD00100,2,577.83
OI0003384,ORD001481,PROD00130,4,404.49
OI0003385,ORD001481,PROD00129,2,183.59
OI0003386,ORD001482,PROD00136,5,383.65
OI0003387,ORD001482,PROD00038,1,782.34
OI0003388,ORD001482,PROD00008,5,881.57
OI0003389,ORD001482,PROD00076,1,10.66
OI0003390,ORD001482,PROD00120,5,779.32
OI0003391,ORD001483,PROD00027,5,267.78
OI0003392,ORD001483,PROD00168,4,301.92
OI0003393,ORD001483,PROD00104,2,175.68
OI0003394,ORD001484,PROD00109,5,369.13
OI0003395,ORD001484,PROD00004,4,417.95
OI0003396,ORD001485,PROD00135,2,309.43
OI0003397,ORD001485,PROD00013,2,1000.09
OI0003398,ORD001485,PROD00140,4,586.18
OI0003399,ORD001485,PROD00006,1,51.17
OI0003400,ORD001486,PROD00041,1,186.37
OI0003401,ORD001486,PROD00157,5,195.18
OI0003402,ORD001486,PROD00056,5,265.08
OI0003403,ORD001487,PROD00144,5,21.05
OI0003404,ORD001488,PROD00186,5,321.93
OI0003405,ORD001488,PROD00142,3,122.28
OI0003406,ORD001489,PROD00050,3,110.29
OI0003407,ORD001489,PROD00178,2,519.35
OI0003408,ORD001489,PROD00047,1,804.26
OI0003409,ORD001489,PROD00130,4,404.49
OI0003410,ORD001490,PROD00107,3,80.89
OI0003411,ORD001490,PROD00156,4,104.36
OI0003412,ORD001490,PROD00078,1,828.62
OI0003413,ORD001491,PROD00003,2,540.21
OI0003414,ORD001491,PROD00045,3,775.67
OI0003415,ORD001492,PROD00113,4,135.11
OI0003416,ORD001492,PROD00135,1,309.43
OI0003417,ORD001492,PROD00021,3,601.54
OI0003418,ORD001493,PROD00026,4,177.45
OI0003419,ORD001493,PROD00020,2,541.07
OI0003420,ORD001494,PROD00123,4,449.69
OI0003421,ORD001494,PROD00070,5,145.46
OI0003422,ORD001494,PROD00185,2,446.51
OI0003423,ORD001494,PROD00128,2,103.13
OI0003424,ORD001494,PROD00185,3,446.51
OI0003425,ORD001495,PROD00105,1,444.1
OI0003426,ORD001495,PROD00004,4,417.95
OI0003427,ORD001496,PROD00103,1,822.59
OI0003428,ORD001496,PROD00086,3,40.06
OI0003429,ORD001497,PROD00030,4,178.19
OI0003430,ORD001497,PROD00082,3,213.35
OI0003431,ORD001498,PROD00088,3,1130.8
OI0003432,ORD001498,PROD00086,4,40.06
OI0003433,ORD001499,PROD00046,1,232.16
OI0003434,ORD001499,PROD00042,4,98.87
OI0003435,ORD001500,PROD00111,1,552.86
OI0003436,ORD001500,PROD00199,2,86.25
OI0003437,ORD001501,PROD00060,5,26.85
OI0003438,ORD001501,PROD00061,2,590.23
OI0003439,ORD001502,PROD00156,2,104.36
OI0003440,ORD001502,PROD00166,4,1051.59
OI0003441,ORD001502,PROD00190,5,474.91
OI0003442,ORD001503,PROD00023,3,87.21
OI0003443,ORD001503,PROD00128,5,103.13
OI0003444,ORD001504,PROD00052,1,26.03
OI0003445,ORD001505,PROD00149,2,140.89
OI0003446,ORD001505,PROD00161,4,673.05
OI0003447,ORD001505,PROD00187,4,313.26
OI0003448,ORD001506,PROD00100,1,577.83
OI0003449,ORD001506,PROD00112,5,624.27
OI0003450,ORD001507,PROD00022,5,1218.83
OI0003451,ORD001507,PROD00101,5,684.8
OI0003452,ORD001507,PROD00080,3,56.83
OI0003453,ORD001508,PROD00014,5,606.8
OI0003454,ORD001508,PROD00103,4,822.59
OI0003455,ORD001508,PROD00195,2,276.8
OI0003456,ORD001508,PROD00002,3,680.84
OI0003457,ORD001509,PROD00088,5,1130.8
OI0003458,ORD001510,PROD00118,2,372.82
OI0003459,ORD001510,PROD00199,2,86.25
OI0003460,ORD001511,PROD00096,4,901.92
OI0003461,ORD001512,PROD00192,5,396.18
OI0003462,ORD001512,PROD00104,1,175.68
OI0003463,ORD001513,PROD00024,3,525.45
OI0003464,ORD001513,PROD99999,1,81.94
OI0003465,ORD001513,PROD00105,2,444.1
OI0003466,ORD001513,PROD00108,3,81.59
OI0003467,ORD001514,PROD00166,4,1051.59
OI0003468,ORD001515,PROD00173,3,778.75
OI0003469,ORD001515,PROD00082,3,213.35
OI0003470,ORD001516,PROD00068,4,408.36
OI0003471,ORD001516,PROD00131,5,92.29
OI0003472,ORD001517,PROD00141,4,44.94
OI0003473,ORD001517,PROD00154,5,400.8
OI0003474,ORD001517,PROD00082,2,213.35
OI0003475,ORD001517,PROD00186,3,321.93
OI0003476,ORD001518,PROD00136,2,383.65
OI0003477,ORD001518,PROD00013,1,1000.09
OI0003478,ORD001518,PROD00071,1,124.97
OI0003479,ORD001518,PROD00064,2,31.18
OI0003480,ORD001519,PROD00181,3,679.65
OI0003481,ORD001519,PROD00199,2,86.25
OI0003482,ORD001520,PROD00174,4,602.87
OI0003483,ORD001520,PROD00128,3,103.13
OI0003484,ORD001521,PROD00121,2,747.1
OI0003485,ORD001521,PROD00163,3,343.04
OI0003486,ORD001521,PROD00124,5,425.98
OI0003487,ORD001521,PROD00199,5,86.25
OI0003488,ORD001522,PROD00161,1,673.05
OI0003489,ORD001522,PROD00153,5,835.05
OI0003490,ORD001522,PROD00045,2,775.67
OI0003491,ORD001523,PROD00098,2,36.55
OI0003492,ORD001523,PROD00129,3,183.59
OI0003493,ORD001524,PROD00121,1,747.1
OI0003494,ORD001524,PROD00197,5,720.46
OI0003495,ORD001525,PROD99999,4,325.19
OI0003496,ORD001525,PROD00146,5,843.74
OI0003497,ORD001526,PROD00174,4,602.87
OI0003498,ORD001526,PROD00030,2,178.19
OI0003499,ORD001526,PROD00068,4,408.36
OI0003500,ORD001527,PROD00006,2,51.17
OI0003501,ORD001527,PROD00188,3,689.67
OI0003502,ORD001527,PROD00075,4,171.72
OI0003503,ORD001528,PROD00069,5,747.67
OI0003504,ORD001528,PROD00121,1,747.1
OI0003505,ORD001529,PROD00164,1,773.39
OI0003506,ORD001530,PROD00039,5,309.98
OI0003507,ORD001531,PROD00197,5,720.46
OI0003508,ORD001532,PROD00119,4,936.38
OI0003509,ORD001532,PROD00015,1,163.87
OI0003510,ORD001533,PROD00166,4,1051.59
OI0003511,ORD001533,PROD00099,2,497.31
OI0003512,ORD001534,PROD00066,2,318.62
OI0003513,ORD001534,PROD00086,1,40.06
OI0003514,ORD001535,PROD00135,4,309.43
OI0003515,ORD001535,PROD00132,2,399.42
OI0003516,ORD001535,PROD00133,3,642.47
OI0003517,ORD001535,PROD00167,5,337.16
OI0003518,ORD001535,PROD00050,1,110.29
OI0003519,ORD001536,PROD00071,5,124.97
OI0003520,ORD001536,PROD00058,3,111.2
OI0003521,ORD001536,PROD00184,2,202.51
OI0003522,ORD001537,PROD00038,1,782.34
OI0003523,ORD001537,PROD00091,5,1128.36
OI0003524,ORD001538,PROD00124,4,425.98
OI0003525,ORD001538,PROD00140,4,586.18
OI0003526,ORD001538,PROD00093,2,337.65
OI0003527,ORD001539,PROD00166,2,1051.59
OI0003528,ORD001540,PROD00165,4,452.34
OI0003529,ORD001541,PROD00017,4,650.13
OI0003530,ORD001541,PROD00119,1,936.38
OI0003531,ORD001542,PROD00006,2,51.17
OI0003532,ORD001543,PROD00170,5,312.82
OI0003533,ORD001543,PROD00134,4,296.12
OI0003534,ORD001544,PROD99999,2,69.11
OI0003535,ORD001545,PROD00167,4,337.16
OI0003536,ORD001545,PROD00158,3,763.61
OI0003537,ORD001545,PROD00127,4,310.77
OI0003538,ORD001545,PROD00054,5,409.72
OI0003539,ORD001546,PROD00176,4,746.46
OI0003540,ORD001546,PROD00099,2,497.31
OI0003541,ORD001547,PROD00157,2,195.18
OI0003542,ORD001547,PROD00192,2,396.18
OI0003543,ORD001548,PROD00053,2,286.79
OI0003544,ORD001548,PROD00007,4,399.83
OI0003545,ORD001548,PROD00188,3,689.67
OI0003546,ORD001549,PROD00030,5,178.19
OI0003547,ORD001550,PROD00174,4,602.87
OI0003548,ORD001550,PROD00068,5,408.36
OI0003549,ORD001551,PROD00184,4,202.51
OI0003550,ORD001552,PROD00091,2,1128.36
OI0003551,ORD001552,PROD00106,1,972.8
OI0003552,ORD001553,PROD00173,5,778.75
OI0003553,ORD001553,PROD00023,1,87.21
OI0003554,ORD001554,PROD00023,4,87.21
OI0003555,ORD001554,PROD00005,5,476.87
OI0003556,ORD001554,PROD00072,3,52.14
OI0003557,ORD001555,PROD00020,4,541.07
OI0003558,ORD001555,PROD00176,1,746.46
OI0003559,ORD001556,PROD00014,2,606.8
OI0003560,ORD001556,PROD00001,1,62.49
OI0003561,ORD001556,PROD00101,3,684.8
OI0003562,ORD001556,PROD00178,3,519.35
OI0003563,ORD001556,PROD00165,4,452.34
OI0003564,ORD001557,PROD00050,5,110.29
OI0003565,ORD001557,PROD00123,1,449.69
OI0003566,ORD001558,PROD00111,5,552.86
OI0003567,ORD001558,PROD00193,2,553.86
OI0003568,ORD001558,PROD00014,3,606.8
OI0003569,ORD001559,PROD00180,3,742.5
OI0003570,ORD001559,PROD00163,4,343.04
OI0003571,ORD001559,PROD00097,3,407.1
OI0003572,ORD001559,PROD00119,1,936.38
OI0003573,ORD001560,PROD00076,5,10.66
OI0003574,ORD001560,PROD99999,5,250.46
OI0003575,ORD001561,PROD00107,2,80.89
OI0003576,ORD001562,PROD00167,3,337.16
OI0003577,ORD001563,PROD00013,1,1000.09
OI0003578,ORD001563,PROD00014,4,606.8
OI0003579,ORD001563,PROD00148,1,261.05
OI0003580,ORD001563,PROD00169,4,769.54
OI0003581,ORD001564,PROD00052,5,26.03
OI0003582,ORD001564,PROD00106,5,972.8
OI0003583,ORD001565,PROD00013,3,1000.09
OI0003584,ORD001565,PROD00018,2,926.99
OI0003585,ORD001565,PROD00131,5,92.29
OI0003586,ORD001565,PROD00126,3,558.75
OI0003587,ORD001566,PROD00145,5,75.68
OI0003588,ORD001566,PROD00200,3,852.45
OI0003589,ORD001566,PROD00136,5,383.65
OI0003590,ORD001567,PROD00115,5,132.06
OI0003591,ORD001567,PROD00179,1,784.78
OI0003592,ORD001567,PROD00113,3,135.11
OI0003593,ORD001568,PROD00152,1,318.78
OI0003594,ORD001569,PROD00195,2,276.8
OI0003595,ORD001570,PROD00187,1,313.26
OI0003596,ORD001570,PROD00098,5,36.55
OI0003597,ORD001571,PROD00138,5,868.7
OI0003598,ORD001571,PROD00076,4,10.66
OI0003599,ORD001571,PROD00156,1,104.36
OI0003600,ORD001571,PROD00116,3,147.99
OI0003601,ORD001571,PROD00072,2,52.14
OI0003602,ORD001572,PROD00170,5,312.82
OI0003603,ORD001572,PROD00061,5,590.23
OI0003604,ORD001572,PROD00058,5,111.2
OI0003605,ORD001573,PROD00187,2,313.26
OI0003606,ORD001574,PROD00006,4,51.17
OI0003607,ORD001574,PROD00078,3,828.62
OI0003608,ORD001575,PROD00198,5,210.84
OI0003609,ORD001576,PROD00195,3,276.8
OI0003610,ORD001577,PROD00145,1,75.68
OI0003611,ORD001577,PROD00176,5,746.46
OI0003612,ORD001577,PROD00006,4,51.17
OI0003613,ORD001577,PROD00013,5,1000.09
OI0003614,ORD001578,PROD00075,1,171.72
OI0003615,ORD001579,PROD00185,1,446.51
OI0003616,ORD001579,PROD00120,5,779.32
OI0003617,ORD001580,PROD00105,4,444.1
OI0003618,ORD001581,PROD00088,3,1130.8
OI0003619,ORD001582,PROD00174,5,602.87
OI0003620,ORD001582,PROD00125,5,878.21
OI0003621,ORD001583,PROD00124,1,425.98
OI0003622,ORD001583,PROD00016,3,89.11
OI0003623,ORD001583,PROD00134,1,296.12
OI0003624,ORD001583,PROD00151,4,95.47
OI0003625,ORD001583,PROD00039,5,309.98
OI0003626,ORD001584,PROD00108,1,81.59
OI0003627,ORD001584,PROD00151,3,95.47
OI0003628,ORD001585,PROD00047,1,804.26
OI0003629,ORD001585,PROD00010,2,1109.86
OI0003630,ORD001585,PROD00104,3,175.68
OI0003631,ORD001585,PROD00035,4,332.61
OI0003632,ORD001586,PROD00195,5,276.8
OI0003633,ORD001586,PROD00079,2,52.11
OI0003634,ORD001586,PROD00045,3,775.67
OI0003635,ORD001586,PROD00068,3,408.36
OI0003636,ORD001587,PROD00024,1,525.45
OI0003637,ORD001588,PROD00087,5,144.82
OI0003638,ORD001589,PROD00095,1,150.61
OI0003639,ORD001590,PROD00093,2,337.65
OI0003640,ORD001591,PROD00121,5,747.1
OI0003641,ORD001592,PROD00063,3,478.95
OI0003642,ORD001592,PROD00082,2,213.35
OI0003643,ORD001592,PROD00061,2,590.23
OI0003644,ORD001593,PROD00090,4,785.42
OI0003645,ORD001594,PROD00084,2,575.76
OI0003646,ORD001594,PROD00126,2,558.75
OI0003647,ORD001594,PROD00004,3,417.95
OI0003648,ORD001595,PROD00084,1,575.76
OI0003649,ORD001595,PROD00079,2,52.11
OI0003650,ORD001595,PROD00075,5,171.72
OI0003651,ORD001595,PROD00098,3,36.55
OI0003652,ORD001596,PROD00148,4,261.05
OI0003653,ORD001596,PROD00110,2,436.43
OI0003654,ORD001597,PROD00130,2,404.49
OI0003655,ORD001597,PROD00135,3,309.43
OI0003656,ORD001598,PROD00035,2,332.61
OI0003657,ORD001598,PROD00171,4,561.13
OI0003658,ORD001599,PROD00006,3,51.17
OI0003659,ORD001599,PROD00035,4,332.61
OI0003660,ORD001599,PROD00199,3,86.25
OI0003661,ORD001599,PROD00074,4,244.58
OI0003662,ORD001599,PROD00087,5,144.82
OI0003663,ORD001600,PROD00055,1,16.19
OI0003664,ORD001600,PROD00113,5,135.11
OI0003665,ORD001601,PROD99999,3,25.2
OI0003666,ORD001601,PROD00048,5,175.58
OI0003667,ORD001602,PROD00046,2,232.16
OI0003668,ORD001602,PROD00157,3,195.18
OI0003669,ORD001603,PROD00050,4,110.29
OI0003670,ORD001603,PROD00100,3,577.83
OI0003671,ORD001604,PROD00084,2,575.76
OI0003672,ORD001604,PROD00040,2,716.63
OI0003673,ORD001605,PROD00066,2,318.62
OI0003674,ORD001605,PROD00176,1,746.46
OI0003675,ORD001605,PROD00015,5,163.87
OI0003676,ORD001606,PROD00012,4,1108.03
OI0003677,ORD001606,PROD00167,5,337.16
OI0003678,ORD001606,PROD00020,4,541.07
OI0003679,ORD001607,PROD00133,5,642.47
OI0003680,ORD001607,PROD00098,5,36.55
OI0003681,ORD001607,PROD00188,3,689.67
OI0003682,ORD001608,PROD00096,1,901.92
OI0003683,ORD001608,PROD00063,2,478.95
OI0003684,ORD001608,PROD00093,3,337.65
OI0003685,ORD001609,PROD00107,3,80.89
OI0003686,ORD001609,PROD00176,5,746.46
OI0003687,ORD001609,PROD00036,2,322.92
OI0003688,ORD001610,PROD00150,1,540.84
OI0003689,ORD001610,PROD00141,5,44.94
OI0003690,ORD001611,PROD00135,1,309.43
OI0003691,ORD001611,PROD00073,2,472.71
OI0003692,ORD001611,PROD00053,1,286.79
OI0003693,ORD001611,PROD00106,5,972.8
OI0003694,ORD001612,PROD00170,3,312.82
OI0003695,ORD001612,PROD00070,4,145.46
OI0003696,ORD001612,PROD00029,2,257.12
OI0003697,ORD001613,PROD00182,4,334.16
OI0003698,ORD001613,PROD00055,2,16.19
OI0003699,ORD001614,PROD00151,5,95.47
OI0003700,ORD001614,PROD00078,3,828.62
OI0003701,ORD001614,PROD00012,4,1108.03
OI0003702,ORD001615,PROD00198,3,210.84
OI0003703,ORD001615,PROD00143,1,291.6
OI0003704,ORD001616,PROD00192,4,396.18
OI0003705,ORD001617,PROD00178,1,519.35
OI0003706,ORD001618,PROD00092,4,673.82
OI0003707,ORD001619,PROD99999,2,38.06
OI0003708,ORD001619,PROD00019,1,253.38
OI0003709,ORD001620,PROD00079,2,52.11
OI0003710,ORD001620,PROD00127,5,310.77
OI0003711,ORD001621,PROD00021,5,601.54
OI0003712,ORD001621,PROD00007,1,399.83
OI0003713,ORD001622,PROD00089,4,777.04
OI0003714,ORD001622,PROD00102,5,160.46
OI0003715,ORD001622,PROD00148,1,261.05
OI0003716,ORD001622,PROD00005,1,476.87
OI0003717,ORD001623,PROD00047,1,804.26
OI0003718,ORD001623,PROD00164,2,773.39
OI0003719,ORD001624,PROD00056,1,265.08
OI0003720,ORD001624,PROD00145,5,75.68
OI0003721,ORD001625,PROD00153,1,835.05
OI0003722,ORD001625,PROD00194,5,833.29
OI0003723,ORD001625,PROD00181,4,679.65
OI0003724,ORD001625,PROD00120,4,779.32
OI0003725,ORD001626,PROD00073,5,472.71
OI0003726,ORD001627,PROD99999,2,370.55
OI0003727,ORD001627,PROD00090,2,785.42
OI0003728,ORD001627,PROD00029,2,257.12
OI0003729,ORD001627,PROD00084,1,575.76
OI0003730,ORD001627,PROD00148,1,261.05
OI0003731,ORD001628,PROD00093,3,337.65
OI0003732,ORD001628,PROD00057,1,687.72
OI0003733,ORD001629,PROD00015,5,163.87
OI0003734,ORD001629,PROD00039,1,309.98
OI0003735,ORD001630,PROD00052,4,26.03
OI0003736,ORD001630,PROD00062,1,365.58
OI0003737,ORD001631,PROD00170,3,312.82
OI0003738,ORD001632,PROD00155,3,413.28
OI0003739,ORD001632,PROD00005,1,476.87
OI0003740,ORD001633,PROD00101,4,684.8
OI0003741,ORD001633,PROD00012,3,1108.03
OI0003742,ORD001633,PROD00062,3,365.58
OI0003743,ORD001634,PROD99999,1,416.88
OI0003744,ORD001634,PROD00066,3,318.62
OI0003745,ORD001635,PROD00184,3,202.51
OI0003746,ORD001635,PROD00191,2,532.79
OI0003747,ORD001635,PROD00129,5,183.59
OI0003748,ORD001635,PROD00055,1,16.19
OI0003749,ORD001636,PROD00154,5,400.8
OI0003750,ORD001636,PROD99999,5,374.62
OI0003751,ORD001637,PROD00090,3,785.42
OI0003752,ORD001638,PROD00149,4,140.89
OI0003753,ORD001639,PROD00163,1,343.04
OI0003754,ORD001639,PROD00025,2,436.74
OI0003755,ORD001639,PROD00173,5,778.75
OI0003756,ORD001640,PROD00051,4,463.06
OI0003757,ORD001640,PROD00138,5,868.7
OI0003758,ORD001641,PROD00043,1,382.27
OI0003759,ORD001641,PROD00143,1,291.6
OI0003760,ORD001641,PROD00059,3,518.56
OI0003761,ORD001642,PROD00193,3,553.86
OI0003762,ORD001643,PROD00182,4,334.16
OI0003763,ORD001644,PROD00113,3,135.11
OI0003764,ORD001645,PROD00094,3,109.52
OI0003765,ORD001646,PROD00014,5,606.8
OI0003766,ORD001647,PROD00185,3,446.51
OI0003767,ORD001647,PROD00081,3,323.72
OI0003768,ORD001647,PROD00115,5,132.06
OI0003769,ORD001647,PROD00106,1,972.8
OI0003770,ORD001648,PROD00145,2,75.68
OI0003771,ORD001648,PROD00015,1,163.87
OI0003772,ORD001648,PROD00111,4,552.86
OI0003773,ORD001648,PROD00051,4,463.06
OI0003774,ORD001648,PROD00126,4,558.75
OI0003775,ORD001649,PROD00044,2,675.68
OI0003776,ORD001650,PROD00066,4,318.62
OI0003777,ORD001650,PROD00048,5,175.58
OI0003778,ORD001650,PROD00018,3,926.99
OI0003779,ORD001651,PROD00064,4,31.18
OI0003780,ORD001651,PROD00090,3,785.42
OI0003781,ORD001651,PROD00142,2,122.28
OI0003782,ORD001652,PROD00157,5,195.18
OI0003783,ORD001652,PROD00027,5,267.78
OI0003784,ORD001653,PROD00167,3,337.16
OI0003785,ORD001654,PROD00016,4,89.11
OI0003786,ORD001654,PROD00072,4,52.14
OI0003787,ORD001655,PROD00092,3,673.82
OI0003788,ORD001655,PROD00143,3,291.6
OI0003789,ORD001656,PROD00167,3,337.16
OI0003790,ORD001657,PROD00147,2,504.99
OI0003791,ORD001658,PROD00149,2,140.89
OI0003792,ORD001658,PROD00031,5,576.31
OI0003793,ORD001659,PROD00028,5,807.89
OI0003794,ORD001659,PROD00040,3,716.63
OI0003795,ORD001660,PROD00173,5,778.75
OI0003796,ORD001661,PROD00145,1,75.68
OI0003797,ORD001661,PROD00145,5,75.68
OI0003798,ORD001661,PROD00090,2,785.42
OI0003799,ORD001662,PROD00011,3,22.38
OI0003800,ORD001662,PROD00111,1,552.86
OI0003801,ORD001662,PROD00139,1,431.69
OI0003802,ORD001663,PROD00075,4,171.72
OI0003803,ORD001664,PROD00103,1,822.59
OI0003804,ORD001664,PROD00166,1,1051.59
OI0003805,ORD001665,PROD00026,1,177.45
OI0003806,ORD001665,PROD00125,3,878.21
OI0003807,ORD001666,PROD00007,5,399.83
OI0003808,ORD001666,PROD00030,2,178.19
OI0003809,ORD001667,PROD00121,3,747.1
OI0003810,ORD001667,PROD00198,3,210.84
OI0003811,ORD001668,PROD00127,3,310.77
OI0003812,ORD001668,PROD00119,5,936.38
OI0003813,ORD001668,PROD00189,2,167.34
OI0003814,ORD001669,PROD00068,4,408.36
OI0003815,ORD001669,PROD00049,5,115.76
OI0003816,ORD001669,PROD00171,3,561.13
OI0003817,ORD001670,PROD00175,1,29.99
OI0003818,ORD001670,PROD00068,2,408.36
OI0003819,ORD001671,PROD00115,2,132.06
OI0003820,ORD001671,PROD00148,4,261.05
OI0003821,ORD001672,PROD00022,4,1218.83
OI0003822,ORD001672,PROD00091,1,1128.36
OI0003823,ORD001673,PROD00002,3,680.84
OI0003824,ORD001673,PROD00061,2,590.23
OI0003825,ORD001674,PROD00056,5,265.08
OI0003826,ORD001674,PROD00056,5,265.08
OI0003827,ORD001675,PROD00020,4,541.07
OI0003828,ORD001675,PROD00112,2,624.27
OI0003829,ORD001675,PROD00017,3,650.13
OI0003830,ORD001675,PROD00044,2,675.68
OI0003831,ORD001675,PROD00138,2,868.7
OI0003832,ORD001676,PROD00072,3,52.14
OI0003833,ORD001676,PROD00107,4,80.89
OI0003834,ORD001676,PROD00050,1,110.29
OI0003835,ORD001677,PROD00084,4,575.76
OI0003836,ORD001677,PROD00122,1,868.42
OI0003837,ORD001677,PROD00166,5,1051.59
OI0003838,ORD001678,PROD00012,5,1108.03
OI0003839,ORD001679,PROD00189,1,167.34
OI0003840,ORD001679,PROD00111,5,552.86
OI0003841,ORD001679,PROD00174,3,602.87
OI0003842,ORD001680,PROD00159,2,153.97
OI0003843,ORD001680,PROD00103,2,822.59
OI0003844,ORD001680,PROD00044,4,675.68
OI0003845,ORD001680,PROD00178,5,519.35
OI0003846,ORD001681,PROD00112,1,624.27
OI0003847,ORD001681,PROD00050,5,110.29
OI0003848,ORD001682,PROD00035,5,332.61
OI0003849,ORD001683,PROD00002,1,680.84
OI0003850,ORD001683,PROD00001,5,62.49
OI0003851,ORD001683,PROD00059,1,518.56
OI0003852,ORD001684,PROD00126,5,558.75
OI0003853,ORD001684,PROD00123,4,449.69
OI0003854,ORD001684,PROD00025,2,436.74
OI0003855,ORD001685,PROD00034,2,48.06
OI0003856,ORD001685,PROD00179,1,784.78
OI0003857,ORD001685,PROD00094,2,109.52
OI0003858,ORD001685,PROD00048,5,175.58
OI0003859,ORD001686,PROD00045,4,775.67
OI0003860,ORD001686,PROD00105,2,444.1
OI0003861,ORD001687,PROD00186,5,321.93
OI0003862,ORD001688,PROD00131,5,92.29
OI0003863,ORD001688,PROD00121,3,747.1
OI0003864,ORD001689,PROD00087,2,144.82
OI0003865,ORD001689,PROD00107,1,80.89
OI0003866,ORD001690,PROD00063,2,478.95
OI0003867,ORD001691,PROD00163,1,343.04
OI0003868,ORD001691,PROD00040,2,716.63
OI0003869,ORD001692,PROD00133,4,642.47
OI0003870,ORD001692,PROD00064,2,31.18
OI0003871,ORD001692,PROD00108,2,81.59
OI0003872,ORD001693,PROD00045,2,775.67
OI0003873,ORD001694,PROD00107,1,80.89
OI0003874,ORD001694,PROD00173,2,778.75
OI0003875,ORD001695,PROD00178,5,519.35
OI0003876,ORD001696,PROD00072,1,52.14
OI0003877,ORD001697,PROD00020,5,541.07
OI0003878,ORD001697,PROD00001,4,62.49
OI0003879,ORD001697,PROD00041,5,186.37
OI0003880,ORD001697,PROD00108,5,81.59
OI0003881,ORD001697,PROD00129,2,183.59
OI0003882,ORD001698,PROD00166,4,1051.59
OI0003883,ORD001699,PROD00057,2,687.72
OI0003884,ORD001699,PROD00118,1,372.82
OI0003885,ORD001699,PROD00195,3,276.8
OI0003886,ORD001700,PROD00105,5,444.1
OI0003887,ORD001700,PROD00093,3,337.65
OI0003888,ORD001701,PROD00141,2,44.94
OI0003889,ORD001702,PROD00182,2,334.16
OI0003890,ORD001702,PROD00096,1,901.92
OI0003891,ORD001702,PROD00130,2,404.49
OI0003892,ORD001702,PROD00116,4,147.99
OI0003893,ORD001702,PROD00093,5,337.65
OI0003894,ORD001703,PROD00060,5,26.85
OI0003895,ORD001704,PROD00132,2,399.42
OI0003896,ORD001704,PROD00080,5,56.83
OI0003897,ORD001704,PROD00049,4,115.76
OI0003898,ORD001704,PROD00034,3,48.06
